sessionid;session_date;visible;split;subjectid;round;subject;alter;gave;received;gave_last;received_last;s_cat;a_cat;pair_type
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;17;9;7;0;0;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;18;9;7;0;0;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;19;9;7;0;0;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;20;9;7;0;0;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;1;9;8;0;0;NA;NA;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;2;9;8;1;0;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;3;9;8;0;0;1;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;4;9;8;0;1;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;5;9;8;1;0;0;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;6;9;8;0;0;1;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;7;9;8;1;1;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;8;9;8;1;0;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;9;9;8;0;0;1;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;10;9;8;0;1;0;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;11;9;8;1;1;0;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;12;9;8;1;1;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;13;9;8;0;1;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;14;9;8;1;0;0;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;15;9;8;0;1;1;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;16;9;8;1;0;0;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;17;9;8;1;1;1;0;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;18;9;8;1;1;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;19;9;8;1;1;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;20;9;8;1;1;1;1;1;1;Intra-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;1;9;10;0;0;NA;NA;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;2;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;3;9;10;0;1;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;4;9;10;0;0;0;1;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;5;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;6;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;7;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;8;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;9;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;10;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;11;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;12;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;13;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;14;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;15;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;16;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;17;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;18;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;19;9;10;0;0;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;2k1dp82y;20;9;10;0;1;0;0;1;2;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;1;0;0;NA;NA;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;1;0;1;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;1;0;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;1;0;1;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;1;0;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;1;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;1;0;0;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;1;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;2;0;0;NA;NA;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;2;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;2;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;2;0;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;3;1;0;NA;NA;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;3;0;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;3;0;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;3;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;3;0;0;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;3;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;3;1;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;3;1;1;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;3;0;0;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;3;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;4;0;0;NA;NA;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;4;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;4;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;4;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;4;0;1;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;4;1;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;4;0;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;4;0;1;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;4;0;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;4;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;4;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;4;1;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;4;0;1;1;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;4;1;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;4;1;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;4;1;0;1;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;4;0;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;4;1;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;4;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;4;0;1;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;5;1;0;NA;NA;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;5;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;5;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;5;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;5;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;5;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;5;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;6;0;0;NA;NA;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;6;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;6;0;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;6;1;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;6;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;6;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;6;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;6;1;1;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;6;1;0;1;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;6;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;6;0;1;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;6;0;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;6;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;6;1;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;6;0;0;1;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;6;0;1;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;6;0;0;0;1;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;6;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;6;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;6;0;0;0;0;2;2;Intra-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;7;0;0;NA;NA;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;7;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;7;0;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;7;0;1;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;7;0;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;7;1;1;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;7;1;1;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;7;1;0;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;7;1;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;7;1;1;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;7;1;1;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;7;1;1;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;7;1;0;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;7;0;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;7;0;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;7;0;1;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;7;1;0;0;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;7;1;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;7;1;0;1;1;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;7;1;1;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;8;0;0;NA;NA;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;8;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;8;0;0;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;8;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;1;10;9;0;0;NA;NA;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;2;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;3;10;9;1;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;4;10;9;0;0;1;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;5;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;6;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;7;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;8;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;9;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;10;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;11;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;12;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;13;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;14;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;15;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;16;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;17;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;18;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;19;10;9;0;0;0;0;2;1;Inter-group
d9grep4c;2019-10-25;Yes;5:5;v3lltz30;20;10;9;1;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;1;1;2;0;0;NA;NA;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;2;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;3;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;4;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;5;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;6;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;7;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;8;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;9;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;10;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;11;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;12;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;13;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;14;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;15;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;16;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;17;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;18;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;19;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;20;1;2;0;0;0;0;2;1;Inter-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;1;1;3;1;0;NA;NA;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;2;1;3;0;1;1;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;3;1;3;1;1;0;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;4;1;3;1;0;1;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;5;1;3;0;1;1;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;6;1;3;1;1;0;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;7;1;3;1;0;1;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;8;1;3;1;1;1;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;9;1;3;1;0;1;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;10;1;3;0;0;1;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;11;1;3;0;1;0;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;12;1;3;1;0;0;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;13;1;3;0;1;1;0;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;14;1;3;1;0;0;1;2;2;Intra-group
dsrvh3k0;2019-10-25;Yes;6:4;7g7i17yo;15;1;3;1;1;1;0;2;2;Intra-group
